"","cDC1","cDC2","pDC","Eos","Mon","Neu","B","T","MouseID","Group","Mouse","HSPC","Day","barcode","n.cDC1","n.cDC2","n.pDC","n.Eos","n.Mon","n.Neu","n.B","n.T","biomass","filter","p.cDC1","p.cDC2","p.pDC","p.Eos","p.Mon","p.Neu","p.B","p.T","bin","bin_bias","umap1","umap2","fate","umap1d","shannon","simpson","group","norm.biomass"
"3904",0,0,0,0,189534.524437013,0,173058.485139022,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1340,0,0,0,0,62.6550616792673,0,9247.15573808245,0,9309.81079976172,TRUE,0,0,0,0,0.00673000375913879,0,0.993269996240861,0,"0-0-0-1-0-0-1-0",2,-0.0337808466225713,-5.02558354477788,"B.Mon",-25.8598369604091,0.692114451643078,0.498967626641788,"False",4654.90539988086
"3905",0,0,0,0,0,0,3259.82742090125,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1359,0,0,0,0,0,0,174.184651022052,0,174.184651022052,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.8405603054331,-15.6284807113518,"B",-59.8086407659584,0,0,"False",174.184651022052
"3906",0,0,0,0,0,0,4170.66155321189,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1408,0,0,0,0,0,0,222.853891748802,0,222.853891748802,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.1364648268949,-16.4133566394102,"B",-58.9678094449464,0,0,"False",222.853891748802
"3907",0,0,0,0,0,0,623.20230105465,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1417,0,0,0,0,0,0,33.3000068130393,0,33.3000068130393,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.5728382875126,-17.496338484487,"B",-57.1762227441227,0,0,"False",33.3000068130393
"3908",0,0,0,0,0,0,1150.52732502397,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1423,0,0,0,0,0,0,61.4769356548418,0,61.4769356548418,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.0185738680986,-15.4339370094144,"B",-58.5442637103576,0,0,"False",61.4769356548418
"3909",0,0,0,0,0,0,479.386385426654,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1444,0,0,0,0,0,0,25.6153898561841,0,25.6153898561841,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.86889923578465,-19.0876366777677,"B",-59.9068721396102,0,0,"False",25.6153898561841
"3910",0,0,0,0,0,0,479.386385426654,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1479,0,0,0,0,0,0,25.6153898561841,0,25.6153898561841,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.9162465537012,-19.4067257527844,"B",-61.3810007864888,0,0,"False",25.6153898561841
"3911",0,0,0,0,0,0,2492.8092042186,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1482,0,0,0,0,0,0,133.200027252157,0,133.200027252157,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.62017162055429,-16.493923328316,"B",-58.3328655901435,0,0,"False",133.200027252157
"3912",0,0,0,0,0,0,1102.5886864813,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1490,0,0,0,0,0,0,58.9153966692232,0,58.9153966692232,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.0288301032766,-14.1876521400811,"B",-59.203128731604,0,0,"False",58.9153966692232
"3913",0,0,0,0,0,0,95.8772770853308,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1494,0,0,0,0,0,0,5.12307797123682,0,5.12307797123682,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.72289622524909,-18.0770381062533,"B",-58.7617836982493,0,0,"False",5.12307797123682
"3914",0,0,0,0,0,0,0,4908.65846870098,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1530,0,0,0,0,0,0,0,5.47841974981023,5.47841974981023,TRUE,0,0,0,0,0,0,0,1,"0-0-0-0-1-0-0-0",1,-23.3410197516399,-25.5328159825631,"T",-42.8349048572427,0,0,"False",5.47841974981023
"3915",0,0,0,0,0,0,20373.9213806328,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1531,0,0,0,0,0,0,1088.65406888782,0,1088.65406888782,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.94914801255106,-17.0209307598571,"B",-57.5537476434086,0,0,"False",1088.65406888782
"3916",0,0,0,0,0,0,3020.13422818792,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1618,0,0,0,0,0,0,161.37695609396,0,161.37695609396,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.4748870025329,-18.5468313560725,"B",-59.7287402453132,0,0,"False",161.37695609396
"3917",0,0,0,0,0,0,767.018216682646,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1653,0,0,0,0,0,0,40.9846237698945,0,40.9846237698945,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.36785009510061,-15.9233875793366,"B",-56.5239829834831,0,0,"False",40.9846237698945
"3918",0,0,0,0,0,0,1725.79098753595,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1680,0,0,0,0,0,0,92.2154034822625,0,92.2154034822625,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.7232647190146,-16.65140136598,"B",-58.1896028017233,0,0,"False",92.2154034822625
"3919",0,0,0,0,0,0,383.509108341323,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1698,0,0,0,0,0,0,20.4923118849473,0,20.4923118849473,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.80403912572791,-16.0154157040774,"B",-57.7047434844577,0,0,"False",20.4923118849473
"3920",0,0,0,0,0,0,335.570469798658,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1711,0,0,0,0,0,0,17.9307728993289,0,17.9307728993289,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.8633834117371,-15.7257048569856,"B",-57.9447540906796,0,0,"False",17.9307728993289
"3921",0,0,0,0,17666.6242570748,0,25359.53978907,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1719,0,0,0,0,5.84011507021937,0,1355.05412339214,0,1360.89423846236,TRUE,0,0,0,0,0.0042913805534352,0,0.995708619446565,0,"0-0-0-1-0-0-1-0",2,2.57983480138238,-5.69758696401639,"B.Mon",-26.324666091627,0.677076864997311,0.484015955692943,"False",680.44711923118
"3922",0,0,0,0,0,0,16922.3394055609,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1730,0,0,0,0,0,0,904.223261923299,0,904.223261923299,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.94648239728592,-17.3479182398857,"B",-59.4012095090717,0,0,"False",904.223261923299
"3923",0,0,0,0,0,0,479.386385426654,42558.5749709023,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1732,0,0,0,0,0,0,25.6153898561841,47.4984640163959,73.11385387258,TRUE,0,0,0,0,0,0,0.350349331890309,0.649650668109691,"0-0-0-1-1-0-0-0",2,-16.7289461182672,-16.425740217501,"B.T",-40.1341314663262,0.0611707820980458,0.0220292335201229,"False",36.55692693629
"3924",0,0,0,0,0,0,12320.230105465,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1755,0,0,0,0,0,0,658.315519303931,0,658.315519303931,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.271385513767,-16.3063784019714,"B",-56.4316635475102,0,0,"False",658.315519303931
"3925",0,0,0,0,0,0,23441.9942473634,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1828,0,0,0,0,0,0,1252.5925639674,0,1252.5925639674,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.15427065687117,-15.7371796978393,"B",-59.2968483723262,0,0,"False",1252.5925639674
"3926",0,0,0,0,0,0,383.509108341323,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1841,0,0,0,0,0,0,20.4923118849473,0,20.4923118849473,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.7144537968824,-13.698041125263,"B",-56.8808505621751,0,0,"False",20.4923118849473
"3927",0,0,0,0,0,0,16490.8916586769,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1887,0,0,0,0,0,0,881.169411052733,0,881.169411052733,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.7263038724517,-16.6205800588389,"B",-59.3888767393095,0,0,"False",881.169411052733
"3928",0,0,0,0,0,0,1246.4046021093,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1888,0,0,0,0,0,0,66.6000136260786,0,66.6000136260786,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.76671690734188,-16.2499482693577,"B",-57.4994461062367,0,0,"False",66.6000136260786
"3929",0,0,0,0,0,0,4074.78427612656,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1918,0,0,0,0,0,0,217.730813777565,0,217.730813777565,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.90223038736089,-16.0747149186982,"B",-61.2097996338764,0,0,"False",217.730813777565
"3930",0,0,0,0,0,0,0,673279.017593577,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1931,0,0,0,0,0,0,0,751.428336405243,751.428336405243,TRUE,0,0,0,0,0,0,0,1,"0-0-0-0-1-0-0-0",1,-22.4087582674516,-25.9150418275817,"T",-43.0932617069253,0,0,"False",751.428336405243
"3931",0,0,0,0,0,0,4937.67976989453,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1951,0,0,0,0,0,0,263.838515518696,0,263.838515518696,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.7851855030947,-18.7628774256323,"B",-58.1243262306746,0,0,"False",263.838515518696
"3932",0,0,0,0,0,0,57334.6116970278,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1965,0,0,0,0,0,0,3063.60062679962,0,3063.60062679962,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.955556982919,-14.6780247817845,"B",-59.697575792472,0,0,"False",3063.60062679962
"3933",0,0,0,0,0,0,1006.71140939597,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1967,0,0,0,0,0,0,53.7923186979864,0,53.7923186979864,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.37938201049955,-19.9746400575501,"B",-60.9196084828322,0,0,"False",53.7923186979864
"3934",0,0,0,0,49855.5044620949,0,8820.70949185043,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1973,0,0,0,0,16.4809008617405,0,471.323173353787,0,487.804074215528,TRUE,0,0,0,0,0.0337859024409433,0,0.966214097559057,0,"0-0-0-1-0-0-1-0",2,-1.22417629273541,-2.72494698529921,"B.Mon",-2.16604948304562,0.423278548106101,0.255459738106921,"False",243.902037107764
"3935",0,0,0,0,0,0,862.895493767977,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",1993,0,0,0,0,0,0,46.1077017411314,0,46.1077017411314,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.01459159149516,-14.716801707374,"B",-61.6080307815357,0,0,"False",46.1077017411314
"3936",0,0,0,0,0,0,95.8772770853308,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2025,0,0,0,0,0,0,5.12307797123682,0,5.12307797123682,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.2581896256265,-18.7790474982468,"B",-61.3414741359538,0,0,"False",5.12307797123682
"3937",0,0,0,0,0,0,767.018216682646,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2044,0,0,0,0,0,0,40.9846237698945,0,40.9846237698945,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.16723171946602,-18.989284103712,"B",-57.4803090559657,0,0,"False",40.9846237698945
"3938",0,0,0,0,49183.0095058071,0,6519.65484180249,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2046,0,0,0,0,16.2585919547465,0,348.369302044103,0,364.62789399885,TRUE,0,0,0,0,0.0445895451838301,0,0.95541045481617,0,"0-0-0-1-0-0-1-0",2,0.0791648977772677,-2.66751886980103,"B.Mon",-1.86851495027348,0.360993414655068,0.206689189515132,"False",182.313946999425
"3939",0,0,0,0,0,0,2492.8092042186,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2047,0,0,0,0,0,0,133.200027252157,0,133.200027252157,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.20502920682509,-15.8756121667729,"B",-57.6073992851101,0,0,"False",133.200027252157
"3940",0,0,0,0,0,0,1198.46596356663,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2070,0,0,0,0,0,0,64.03847464046,0,64.03847464046,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.2025790961571,-16.8684777716595,"B",-61.4008007053087,0,0,"False",64.03847464046
"3941",0,0,0,0,0,0,2013.42281879195,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2097,0,0,0,0,0,0,107.584637395973,0,107.584637395973,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.3542523519504,-15.9940231607701,"B",-60.7053539056526,0,0,"False",107.584637395973
"3942",0,0,0,0,0,0,1150.52732502397,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2107,0,0,0,0,0,0,61.4769356548418,0,61.4769356548418,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.9012971071599,-14.2647835999185,"B",-61.3538127251937,0,0,"False",61.4769356548418
"3943",0,0,0,0,0,0,1725.79098753595,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2127,0,0,0,0,0,0,92.2154034822625,0,92.2154034822625,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.9484444529324,-18.5525330667148,"B",-59.9294293927795,0,0,"False",92.2154034822625
"3944",0,0,0,0,0,0,143.815915627996,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2151,0,0,0,0,0,0,7.68461695685522,0,7.68461695685522,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.5640917611195,-19.3508194445865,"B",-58.0495994879984,0,0,"False",7.68461695685522
"3945",0,0,0,0,0,0,2876.31831255992,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2162,0,0,0,0,0,0,153.692339137104,0,153.692339137104,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.4455125330012,-15.3887900528483,"B",-61.0503202315441,0,0,"False",153.692339137104
"3946",0,0,0,0,15431.0329159018,0,0,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2167,0,0,0,0,5.10108816318545,0,0,0,5.10108816318545,TRUE,0,0,0,0,1,0,0,0,"0-0-0-0-0-0-1-0",1,20.4240671750885,15.3497228362,"Mon",45.7342151211253,0,0,"False",5.10108816318545
"3947",0,0,0,0,0,0,1917.54554170662,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2197,0,0,0,0,0,0,102.461559424737,0,102.461559424737,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.9024144089455,-14.7421603625008,"B",-59.8849352865134,0,0,"False",102.461559424737
"3948",0,0,0,0,0,0,17449.6644295302,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2211,0,0,0,0,0,0,932.400190765101,0,932.400190765101,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.5123894748995,-17.2261043259884,"B",-59.481773753851,0,0,"False",932.400190765101
"3949",0,0,0,0,0,0,479.386385426654,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2291,0,0,0,0,0,0,25.6153898561841,0,25.6153898561841,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.6256657333277,-19.6779790614012,"B",-59.0058443814929,0,0,"False",25.6153898561841
"3950",0,0,0,0,0,0,26318.3125599233,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2343,0,0,0,0,0,0,1406.28490310451,0,1406.28490310451,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.8137194943432,-15.9077531901088,"B",-59.242657334386,0,0,"False",1406.28490310451
"3951",0,0,0,0,0,0,1054.65004793864,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2349,0,0,0,0,0,0,56.3538576836051,0,56.3538576836051,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.29949914867639,-15.6663554450296,"B",-60.967942339609,0,0,"False",56.3538576836051
"3952",0,0,0,0,0,0,3068.07286673058,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2364,0,0,0,0,0,0,163.938495079578,0,163.938495079578,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.64587373853209,-14.6981544605953,"B",-59.4895009338393,0,0,"False",163.938495079578
"3953",0,0,0,0,72793.0351333176,0,1006.71140939597,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2366,0,0,0,0,24.0634370948854,0,53.7923186979864,0,77.8557557928718,TRUE,0,0,0,0,0.309077175474399,0,0.690922824525601,0,"0-0-0-1-0-0-1-0",2,4.372401967753,-4.22533816986349,"B.Mon",-2.74894042438514,0.0721317275252716,0.0269100852481725,"False",38.9278778964359
"3954",0,0,0,0,0,0,335.570469798658,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2373,0,0,0,0,0,0,17.9307728993289,0,17.9307728993289,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.2578479202732,-17.1352207413628,"B",-57.8817063625861,0,0,"False",17.9307728993289
"3955",0,0,0,0,0,0,1534.03643336529,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2379,0,0,0,0,0,0,81.9692475397889,0,81.9692475397889,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.61828806993048,-16.3659960767121,"B",-58.9516366670026,0,0,"False",81.9692475397889
"3956",0,0,0,0,60524.5460659045,0,44151.4860977948,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2457,0,0,0,0,20.0078016294553,0,2359.17740575455,0,2379.18520738401,TRUE,0,0,0,0,0.00840951833735319,0,0.991590481662647,0,"0-0-0-1-0-0-1-0",2,-0.878725176227035,-6.19963231052034,"B.Mon",-25.365398668208,0.680863740477291,0.487766937197006,"False",1189.59260369201
"3957",0,0,0,0,0,0,479.386385426654,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2476,0,0,0,0,0,0,25.6153898561841,0,25.6153898561841,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,7.88517021315859,-18.7127191377928,"B",-60.6328292676625,0,0,"False",25.6153898561841
"3958",0,0,0,0,0,0,9587.72770853308,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2521,0,0,0,0,0,0,512.307797123682,0,512.307797123682,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.6249679377419,-18.165316684135,"B",-57.9637801271281,0,0,"False",512.307797123682
"3959",0,0,0,0,22355.9134117305,0,383.509108341323,0,"CLP_Day28_514","CLP_Day28",514,"CLP","Day28",2594,0,0,0,0,7.39026907033934,0,20.4923118849473,0,27.8825809552866,TRUE,0,0,0,0,0.265049676792497,0,0.734950323207503,0,"0-0-0-1-0-0-1-0",2,4.31838213870138,-4.13696503566374,"B.Mon",-2.39417668381032,0.0855751558143771,0.0331618869710262,"False",13.9412904776433
"3960",0,146.739449433586,0,19.3922469796575,0,0,191.817083229432,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",3,0,1.83318969742326,0,0.0763028570015706,0,0,52.3942427061553,0,54.3800381175817,TRUE,0,0.0337580773887206,0,0.00140511249613726,0,0,0.964836810115142,0,"0-1-0-1-0-1-0-0",3,-6.44086172023024,-5.4073953592768,"cDC2.B.Eos",-23.6564934325763,0.85781888994317,0.541843889125131,"False",18.1266793725272
"3961",0,0,0,0,0,0,115.090249937659,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",10,0,0,0,0,0,0,31.4365456236931,0,31.4365456236931,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.5891230637401,-18.3437742492704,"B",-57.8436937877653,0,0,"False",31.4365456236931
"3962",0,0,0,0,0,0,249.362208198262,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",25,0,0,0,0,0,0,68.112515518002,0,68.112515518002,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.922469215987,-17.638662336901,"B",-59.7599792467178,0,0,"False",68.112515518002
"3963",0,0,0,0,0,0,613.814666334184,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",47,0,0,0,0,0,0,167.661576659697,0,167.661576659697,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.9815223560157,-18.1750332889788,"B",-59.0975920004898,0,0,"False",167.661576659697
"3964",0,0,0,0,0,0,1745.53545738784,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",55,0,0,0,0,0,0,476.787608626016,0,476.787608626016,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.9776358249583,-17.8475405099079,"B",-61.2296055967519,0,0,"False",476.787608626016
"3965",0,0,0,0,0,0,1783.89887403372,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",57,0,0,0,0,0,0,487.266457167245,0,487.266457167245,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.2034728718975,-19.0328703535028,"B",-60.9529841981769,0,0,"False",487.266457167245
"3966",0,0,0,96.9612348982877,41.4722654224987,0,306.907333167092,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",61,0,0,0,0.381514285007854,0.492886472991187,0,83.8307883298487,0,85.0867033728556,TRUE,0,0,0,0.00450402494954808,0.0058188462631258,0,0.989677128787326,0,"0-0-0-1-0-1-1-0",3,0.925476612297092,-5.60882086805494,"B.Eos.Mon",-28.5442746564612,0.809553972434832,0.468994303182398,"False",28.3622344576185
"3967",0,0,0,0,0,0,1265.99274931425,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",70,0,0,0,0,0,0,345.802001860625,0,345.802001860625,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,10.9507195706415,-19.8337837969296,"B",-59.4771101739912,0,0,"False",345.802001860625
"3968",0,0,0,0,0,0,2685.43916521205,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",96,0,0,0,0,0,0,733.519397886175,0,733.519397886175,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,12.2328799456977,-17.6842093265423,"B",-61.3189297133686,0,0,"False",733.519397886175
"3969",0,0,0,0,0,0,709.7232079489,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",154,0,0,0,0,0,0,193.858698012775,0,193.858698012775,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.71672475086304,-14.9694103092319,"B",-60.5918773573363,0,0,"False",193.858698012775
"3970",0,0,0,0,0,0,402.815874781808,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",155,0,0,0,0,0,0,110.027909682926,0,110.027909682926,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.10093999226796,-16.6712654713451,"B",-56.9562986311659,0,0,"False",110.027909682926
"3971",0,0,0,0,31.104199066874,0,1956.53424894021,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",166,0,0,0,0,0.36966485474339,0,534.421275602785,0,534.790940457528,TRUE,0,0,0,0,0.000691232455110648,0,0.999308767544889,0,"0-0-0-1-0-0-1-0",2,1.25374978550356,-11.540298378477,"B.Mon",-29.9144188351084,0.0805835138711968,0.0308078715641673,"False",267.395470228764
"3972",0,0,0,0,0,0,153.453666583546,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",181,0,0,0,0,0,0,41.9153941649244,0,41.9153941649244,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,13.1840265195718,-18.4277909778501,"B",-58.7746664310627,0,0,"False",41.9153941649244
"3973",0,0,0,0,0,0,191.817083229432,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",196,0,0,0,0,0,0,52.3942427061553,0,52.3942427061553,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,9.70770881280676,-16.4598849788092,"B",-59.203720804511,0,0,"False",52.3942427061553
"3974",0,0,0,0,0,0,191.817083229432,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",197,0,0,0,0,0,0,52.3942427061553,0,52.3942427061553,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,11.7164276473906,-17.3869576376944,"B",-59.8179880968051,0,0,"False",52.3942427061553
"3975",0,0,0,0,0,0,805.631749563616,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",204,0,0,0,0,0,0,220.055819365853,0,220.055819365853,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.54743847294013,-15.3871469206124,"B",-57.7453434820889,0,0,"False",220.055819365853
"3976",0,0,0,0,145.152928978745,0,5179.06124719468,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",215,0,0,0,0,1.72510265546915,0,1414.6445530662,0,1416.36965572167,TRUE,0,0,0,0,0.00121797487576799,0,0.998782025124232,0,"0-0-0-1-0-0-1-0",2,1.46649432651075,-9.65439791366501,"B.Mon",-29.3962508368109,0.125094641871796,0.0530390591346281,"False",708.184827860835
"3977",0,88.0436696601514,0,19.3922469796575,0,0,5102.3344139029,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",237,0,1.09991381845395,0,0.0763028570015706,0,0,1393.68685598373,0,1394.93937551619,TRUE,0,0.000788546087435708,0,5.47027579245507e-05,0,0,0.99915675115464,0,"0-1-0-1-0-1-0-0",3,-1.48734842445109,-11.6983680783994,"cDC2.B.Eos",-22.6954741972017,0.110186794743717,0.0405192894783093,"False",464.97979183873
"3978",0,0,0,0,0,0,4181.61241440163,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",238,0,0,0,0,0,0,1142.19449099419,0,1142.19449099419,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.9950854689844,-15.8043911064444,"B",-61.2696690658515,0,0,"False",1142.19449099419
"3979",0,0,0,0,0,0,517.906124719468,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",248,0,0,0,0,0,0,141.46445530662,0,141.46445530662,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.94702750141259,-16.5432973758722,"B",-61.7253370697163,0,0,"False",141.46445530662
"3980",0,0,0,0,0,0,556.269541365354,0,"MPP_Day28_521","MPP_Day28",521,"MPP","Day28",260,0,0,0,0,0,0,151.943303847851,0,151.943303847851,TRUE,0,0,0,0,0,0,1,0,"0-0-0-1-0-0-0-0",1,8.19370474038671,-18.3234501308116,"B",-60.0318111925734,0,0,"False",151.943303847851
